category,expected_failure_if_direct,expected_status,gold_obligations,gold_source,notes,oracle_minimal_harness,query,required_capabilities,risk_level,success_checker,tags,task_id,review_decision,reviewer_notes,revised_gold_obligations,revised_oracle_minimal_harness,revised_expected_status
triple_obligation,missing_external_obligations,supported,"[""Execution"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""permission_gate"", ""python_executor""]","For generated case 42, evaluate exactly (79 + 18) * 9; then block any real-world action unless the user explicitly grants permission in case 43; then validate the computation using an execution log and final answer contract for case 44.","[""contract_check"", ""execution"", ""execution_log"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""execution"", ""control"", ""verification"", ""generated""]",triple-042,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor"", ""state_store""]","For generated case 43, maintain a task-state record with status pending_review for item 0043; then create file sandbox_note_0044.txt in the sandbox workspace and require a permission gate before the write; then validate the final answer against the requested output contract for case 45.","[""contract_check"", ""diff"", ""durable_state"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""state"", ""action"", ""verification"", ""generated""]",triple-043,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""State"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""state_store""]","For generated case 44, create a durable checklist checkpoint named checkpoint_0044 with three subtasks; then enforce a no-external-side-effect constraint and ask for confirmation before acting in case 45; then check that the final response satisfies the specified JSON-style contract for case 46.","[""contract_check"", ""durable_state"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""state"", ""control"", ""verification"", ""generated""]",triple-044,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""State"", ""Action"", ""Control"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""permission_gate"", ""sandbox_file_editor""]","For generated case 45, append one line to sandbox_log_0045.txt in the sandbox workspace after passing the permission gate; then check the task budget and require approval before using any high-cost module in case 46; then verify the final answer format and required fields for case 47.","[""contract_check"", ""diff"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""action"", ""control"", ""verification"", ""generated""]",triple-045,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""python_executor"", ""state_store"", ""web_retrieval""]","For generated case 46, look up the current public documentation page for ExampleProduct Willow and summarize the relevant update; then evaluate exactly (84 + 12) * 5; then create a durable checklist checkpoint named checkpoint_0048 with three subtasks.","[""durable_state"", ""evidence_sources"", ""execution""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""state"", ""generated""]",triple-046,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""python_executor"", ""state_store""]","For generated case 47, check the workspace artifact src/config.ts for ExampleProject theta before answering; then calculate the mean of 85, 19, 109, and 104 to two decimals; then save the decision ""use minimal harness"" under durable state key gapbench_0049.","[""durable_state"", ""execution"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""state"", ""generated""]",triple-047,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""sandbox_file_editor"", ""web_retrieval""]","For generated case 48, retrieve the most recent public pricing or plan information for ExampleProduct Atlas with a source; then parse the inline numbers 86, 26, 12, 236 and return their exact sum; then update sandbox_config_0050.json with a mock flag enabled=true after permission approval.","[""diff"", ""evidence_sources"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""action"", ""generated""]",triple-048,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""State"", ""Action"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""python_executor"", ""sandbox_file_editor""]","For generated case 49, read README.md in the sandbox workspace for ExampleProject kappa and extract the relevant configuration detail; then calculate exactly 87 * 33; then write a mock deployment note to sandbox_deploy_0051.md only inside the sandbox and only after permission gating.","[""diff"", ""execution"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""action"", ""generated""]",triple-049,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""permission_gate"", ""python_executor"", ""web_retrieval""]","For generated case 50, find the latest public announcement for ExampleProduct Cedar and list the source used; then compute the exact total of [88, 40, 28, 45]; then apply a permission gate before any risky or irreversible step in case 52.","[""evidence_sources"", ""execution"", ""permission""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""control"", ""generated""]",triple-050,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Control""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""file_state_reader"", ""permission_gate"", ""python_executor""]","For generated case 51, check the workspace artifact config.yaml for ExampleProject mu before answering; then evaluate exactly (89 + 47) * 10; then enforce a no-external-side-effect constraint and ask for confirmation before acting in case 53.","[""execution"", ""permission"", ""workspace_inspection""]",medium,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""control"", ""generated""]",triple-051,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""python_executor"", ""source_span_checker"", ""web_retrieval""]","For generated case 52, check whether ExampleProduct Echo has a recent release note and cite the public source; then calculate the mean of 90, 13, 166, and 103 to two decimals; then validate that every factual claim has a source span for case 54.","[""contract_check"", ""evidence_sources"", ""execution"", ""source_spans""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""verification"", ""generated""]",triple-052,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
triple_obligation,missing_external_obligations,supported,"[""Observation"", ""Execution"", ""Verification""]",human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,"[""contract_verifier"", ""execution_log_checker"", ""file_state_reader"", ""python_executor""]","For generated case 53, read requirements.txt in the sandbox workspace for ExampleProject xi and extract the relevant configuration detail; then parse the inline numbers 91, 20, 11, 820 and return their exact sum; then validate the computation using an execution log and final answer contract for case 55.","[""contract_check"", ""execution"", ""execution_log"", ""workspace_inspection""]",low,gold_obligation_capability_coverage,"[""triple"", ""observation"", ""execution"", ""verification"", ""generated""]",triple-053,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
